post_id,date,type,caption,url,likes,comments,views,reach,saves,shares,interactions,insights_ok
17980312642423478,2021-10-17,IMAGE,Lisa can't wait to take her 5km trip around St Kilda to test drive her new Kona.  She's also looking forward to when loc,https://www.instagram.com/p/CVJb0kggWhq/,24,0,0,3,1,0,25,True
18104976508266339,2021-10-16,IMAGE,"While European and Korean companies are investing billions to electrify their cars, the world's largest firm takes a dif",https://www.instagram.com/p/CVG2_1gFtE_/,18,0,0,4,2,0,20,True
17930615113771621,2021-10-15,IMAGE,Every car you see on the CARS24 website has passed our 300 point inspection. We go above and beyond the roadworthy to gi,https://www.instagram.com/p/CVESIJzsORm/,41,0,0,4,3,0,44,True
18206594101096288,2021-10-14,IMAGE,"That's right! If you're dreaming for your next car, this is for you! For your chance to WIN $5000 off your next car purc",https://www.instagram.com/p/CU_kCFatUha/,44,1,0,3,7,0,52,True
17885304047435247,2021-10-13,IMAGE,"Kim, in Vineyard NSW, was thrilled by the surprise arrival of this cute Fiat 500 on her 30th birthday.  She said she can",https://www.instagram.com/p/CU_In5CDqbc/,20,0,0,4,2,0,22,True
17923649371807485,2021-10-12,IMAGE,"We sat down for a Q&A session with Roxanne, one of our amazing team members.⁠ ⁠ Get an insider view of what it's like to",https://www.instagram.com/p/CU8jxRBgDi8/,25,0,0,5,0,0,25,True
18137487289230914,2021-10-11,IMAGE,Janai squealed (literally!) when she saw her Suzuki Vitara parked in her driveway.  Make your next car purchase a joyous,https://www.instagram.com/p/CU5-8jJNLzY/,29,0,0,4,0,0,29,True
17888480174362414,2021-10-08,IMAGE,"Over in Toowoomba, Fatima was overjoyed to see her Toyota Aurion arrive at her home (with some added goodies).  And beca",https://www.instagram.com/p/CUyQqgmM0w2/,27,0,0,2,2,0,29,True
18194959921143365,2021-10-06,IMAGE,Dragan had already named his Ford Mondeo before it was even delivered to his home in Cranbourne. It's now proudly known ,https://www.instagram.com/p/CUtG9xhhmgf/,24,1,0,5,0,0,25,True
18252941083034046,2021-10-06,IMAGE,"Thanks for this super helpful guide eightathome + mamamiaaus⁠ ⁠ If you're looking to buy a used car online, Krechelle ha",https://www.instagram.com/p/CUrSUk8sIam/,14,0,0,7,1,0,15,True
17903477723318917,2021-10-05,IMAGE,Do you have a large family? Or love road-tripping with friends?⁠ ⁠ Check out our top 5 favourite 7-seater SUVs.⁠ 👉 Full ,https://www.instagram.com/p/CUqiM2cslS1/,25,0,0,2,2,0,27,True
18109164058252424,2021-10-05,IMAGE,Did you know CARS24 offers FREE* delivery to your door?  You'll have seven days to decide if you want to keep your new c,https://www.instagram.com/p/CUobOPwtc9J/,33,2,0,4,0,0,35,True
17954672908517498,2021-10-03,IMAGE,"Charity, from Alderley in Perth, was thrilled to receive her Hybrid Toyota. And the bubbles and chocolates we sent her t",https://www.instagram.com/p/CUlYlJDt5_W/,26,4,0,3,3,0,33,True
18257428729005003,2021-10-02,IMAGE,"Toyota, Australia's favourite car brand, is experiencing major stock shortages due to the pandemic.  Operations in over ",https://www.instagram.com/p/CUizzuFrxe3/,26,0,0,2,2,0,28,True
18128358706218981,2021-10-02,IMAGE,Another perfect home delivery.  Ali Khan in Sydney was very pleased when his shiny orange Renault Captur rolled up in hi,https://www.instagram.com/p/CUgV7gHLx_u/,27,0,0,3,2,0,29,True
17927439343816144,2021-09-29,IMAGE,This was Aditya's first car purchase!   He was very pleased with the delivery of his Jeep to Wyndham.  Like anything els,https://www.instagram.com/p/CUYnismJBhj/,36,2,0,2,2,0,40,True
18004744663357573,2021-09-28,IMAGE,We've put together our top tips for choosing the right used car to help inform your purchasing decision. ⁠ ⁠ 👉 Hit the l,https://www.instagram.com/p/CUWqvZgrUTa/,31,1,0,4,1,0,33,True
18019396642325996,2021-09-26,IMAGE,Peter the ambo driver in Brunswick was very pleased with his Hyundai i30 delivery.   He said something nice and compact ,https://www.instagram.com/p/CUQ5JnOrI8p/,46,4,0,6,6,0,56,True
18165150169162331,2021-09-23,IMAGE,Check out our picks of the 10 most reliable used cars you can buy right now! ⁠ ⁠ See the full list via the link in our b,https://www.instagram.com/p/CUJKxzhL8ja/,26,0,0,5,2,0,28,True
17973178288433069,2021-09-22,IMAGE,"Sankarshan in Docklands was ecstatic to be upgrading from his Aurion to this Golf GTI, and with a 6-month comprehensive ",https://www.instagram.com/p/CUGl-oJMp2B/,56,1,0,4,7,0,64,True
17900064191266171,2021-09-20,IMAGE,"When Carl isn't buying his next used car, you can often catch him on the couch watching the footy.  It’s a tough Grand F",https://www.instagram.com/p/CUB2JG8DqSf/,160,154,0,2,26,0,340,True
17941446847604249,2021-09-17,IMAGE,Christian & Sue in Reservoir are new happy owners of a Mazda CX-5!  It had been 10 years since they last purchased a car,https://www.instagram.com/p/CT5t--YhIa9/,39,1,0,5,2,0,42,True
17902065992303452,2021-09-16,IMAGE,The Hyundai i30 & Toyota Corolla are 2 of the most popular cars in Australia today. Find out all you need to know with o,https://www.instagram.com/p/CT4QGs8sZx4/,21,1,0,7,1,0,23,True
17899715867267398,2021-09-12,IMAGE,"Amanda made one thing very clear to us when we dropped off her Toyota, CARS24 is perfect for working mums!  Our 100% onl",https://www.instagram.com/p/CTs1_UNj5y5/,26,1,0,5,0,0,27,True
17936726872617544,2021-09-09,IMAGE,"Jessica from Sunbury was super excited to have her Mazda 3 delivered, with a 7 day return period included!  CARS24's 7 D",https://www.instagram.com/p/CTlHouWBhhJ/,35,0,0,6,2,0,37,True
17899530764213218,2021-09-05,VIDEO,Meet Carl.  Carl's a fan of CARS24. We're changing the way to buy a quality used car with 100% online search and deliver,https://www.instagram.com/p/CTbP4AMhXyo/,26,0,0,3,2,0,28,True
18168177886083363,2021-09-03,VIDEO,Check out our feature on 9newsmelbourne,https://www.instagram.com/tv/CTWTdDPnkvf/,58,3,0,0,0,0,61,False
18128262778220006,2021-09-02,IMAGE,"Shaun in River Hills has his hands full with a growing family. When it came to finding a car with more space, he chose t",https://www.instagram.com/p/CTTGzvsta0f/,34,0,0,5,0,0,34,True
18091714240278595,2021-09-01,VIDEO,"In case you missed it, check out our Exclusive on 7newssyd 🙌",https://www.instagram.com/tv/CTROJi7Ha0v/,62,4,0,0,0,0,66,False
17942096020559627,2021-09-01,IMAGE,New high-tech cameras have been rolled out in Brisbane which can detect if people are texting while driving.  Thousands ,https://www.instagram.com/p/CTQhyTWsT5h/,12,0,0,4,1,0,13,True
17941136827573428,2021-08-30,IMAGE,What kind of road-tripper are you? Let us know in the comments below 👇,https://www.instagram.com/p/CTLXqobrzEU/,9,1,0,3,0,0,10,True
17974669162418272,2021-08-26,IMAGE,Mercedes-Benz is the next auto maker to announce their plans for electrification!  The German manufacturer has laid out ,https://www.instagram.com/p/CTBEfTTsV8h/,21,0,0,5,0,0,21,True
18098507176267324,2021-08-16,IMAGE,"""I have had a great experience purchasing a second hand car from CARS24 in Melbourne!   Speedy, transparent and clear co",https://www.instagram.com/p/CSnUhM1rNRY/,39,6,0,13,1,0,46,True
17928486517671228,2021-08-12,IMAGE,"According to dailycar.co.kr, the South-Korean auto manufacturer could be ending production of its popular sports sedan m",https://www.instagram.com/p/CSdBVhPNC0H/,30,4,0,6,7,0,41,True
18141957751168517,2021-08-05,IMAGE,"""I cannot rave about this company enough. I would love to give more than 5 stars as you deserve it. Where do I begin. My",https://www.instagram.com/p/CSLM3tGp1ec/,31,0,0,4,5,0,36,True
17927864824645613,2021-07-20,IMAGE,"Team Brisbane delivered this shiny Mitsubishi Pajero to our customer, Tom in less than 72 hours from purchase safely dur",https://www.instagram.com/p/CRhzItaBW6u/,24,0,0,6,2,0,26,True
17972532055409563,2021-07-19,IMAGE,"Audi recently announced it's plans to end production of internal combustion engine cars in most markets by 2033, as part",https://www.instagram.com/p/CRfOU3MpgJM/,17,0,0,6,4,0,21,True
17907076984977253,2021-07-13,IMAGE,Team Brisbane delivered this Hyundai to Justin and Katrina who bought their daughter her first car! What’s better than 3,https://www.instagram.com/p/CRPxgk0BYBD/,26,0,0,8,0,0,26,True
18078407932283219,2021-07-05,IMAGE,"Demand for new cars in Australia is pretty much back to pre-Covid levels. However, manufacturers are struggling to keep ",https://www.instagram.com/p/CQ7LJI6Dvrg/,24,0,0,8,5,0,29,True
