post_id,date,type,caption,url,likes,comments,views,reach,saves,shares,interactions,insights_ok
18076469540009608,2025-12-29,VIDEO,"If the UAE had a spirit animal, this would be it.  [Luxury cars, Cars24 Arabia, Buy luxury cars in UAE, Premium cars, Ca",https://www.instagram.com/reel/DS2Mv-zE5E5/,40,0,1365,1098,2,1,43,True
17949861137935836,2025-12-26,VIDEO,"Strong, protective, and built for every journey - the Bedouin spirit lives in the Pathfinder 2024.🚗  (Bedouin safety sys",https://www.instagram.com/reel/DSueXh1k_FY/,11,0,1199,993,1,0,12,True
17918728665233383,2025-12-24,VIDEO,"Land Rover Defender - The evolution of power, presence, and pure adventure.  ( Land Rover Defender, Defender evolution, ",https://www.instagram.com/reel/DSo9e5MDPo3/,0,0,112,101,0,0,0,True
18083577893155957,2025-12-24,VIDEO,"This Christmas, unwrap up to AED 20,000 OFF🎄🚗 Jingle Wheels Sale is LIVE - Download the CARS24 app now.  (Luxury car dea",https://www.instagram.com/reel/DSo8bERDDjs/,9,0,523,459,0,0,9,True
18086860193024344,2025-12-21,VIDEO,"Santa said: invest in happiness.🎄🚗  (Christmas, Dubai, Car lovers, Festive season, Used cars in UAE, Cars24 UAE)",https://www.instagram.com/reel/DSh6QGnk7nb/,122,2,6792,5484,2,5,135,True
17994436427886713,2025-12-21,VIDEO,"Santa said: invest in happiness.🎄🚗  (Christmas, Dubai, Car lovers, Festive season, Used cars in UAE, Cars24 UAE)",https://www.instagram.com/reel/DShc8vIkznY/,9,0,241,181,1,0,11,True
18114942931597798,2025-12-18,VIDEO,Here are the biggest driving mistakes during rains:    1. Braking late: Ease off early - wet roads need more distance.  ,https://www.instagram.com/reel/DSZt6RKEwDA/,30,2,7125,5821,9,6,47,True
17910795618269965,2025-12-17,CAROUSEL_ALBUM,"The Toyota GR GT has arrived - design, power, and legacy reimagined.  (Cars24 Dubai, Toyota UAE, GR GT, Buy preowned car",https://www.instagram.com/p/DSXUUCYk_5G/,18,1,7744,4017,5,3,26,True
18033919712740832,2025-12-15,VIDEO,"Durango - built for workdays, weekends, and everything in between.   (Dodge Durango, Strong SUV design, Best pre-owned c",https://www.instagram.com/reel/DSSUzH8k-jD/,6,0,496,426,0,0,6,True
18087930026000412,2025-12-15,VIDEO,"Durango - built for workdays, weekends, and everything in between.   (Dodge Durango, Strong SUV design, Best pre-owned c",https://www.instagram.com/reel/DSSUqHNEzjL/,31,5,5198,5433,17,3,56,True
18086612441318868,2025-12-14,VIDEO,"A car isn’t a quick decision - so we give not 7, but 30 days.  Test it. Drive it. Live with it.  Download the Cars24 app",https://www.instagram.com/reel/DSO7VWxEwvQ/,9,0,637,556,1,0,10,True
18089121698478873,2025-12-12,VIDEO,"Land Rover Defender - The evolution of power, presence, and pure adventure.  ( Land Rover Defender, Defender evolution, ",https://www.instagram.com/reel/DSKkCP3k5mx/,119,3,5752,5895,10,6,139,True
17968011737994311,2025-12-11,VIDEO,"Strong, protective, and built for every journey - the Bedouin spirit lives in the Pathfinder 2024.🚗  (Bedouin safety sys",https://www.instagram.com/reel/DSINysPkzuK/,54,1,5555,5360,12,3,70,True
18050639021682917,2025-12-10,VIDEO,Arab dads and their love for these cars🤭♥️  #CARS24Arabia #uae #cars #arabdads #fyp #cargram #suv #nissan #toyota #mitsu,https://www.instagram.com/reel/DSEwVMLjC87/,11735,85,343405,183125,1095,1843,15004,True
18058200317308349,2025-12-09,CAROUSEL_ALBUM,"Swipe and save yourself a costly breakdown➡️  (Cars24, Arabia, Buy luxury cars in UAE, Dashboard signs, Car lovers, Duba",https://www.instagram.com/p/DSDAnRUE4YY/,19,1,8233,3117,11,0,31,True
18069355499101817,2025-12-09,VIDEO,"Through dunes and decades - one timeless beast.  [Cars24 Arabia, Premium cars, Buy luxury cars in Dubai, UAE, Car lovers",https://www.instagram.com/reel/DSC1Afek0GB/,9,0,625,550,0,0,9,True
18086373137055839,2025-12-09,VIDEO,"Built on power, passed down through generations. That’s Land Cruiser heritage.  [Cars24 Arabia, Land Cruiser, Toyota UAE",https://www.instagram.com/reel/DSCbpQBkz47/,709,9,12576,9528,67,372,1190,True
17883469677416041,2025-12-08,VIDEO,"Comment if you guessed the car before he did! 🚗✨  (Cars24, Guess the car, Car lovers, Petrol heads, Dubai, Buy premium c",https://www.instagram.com/reel/DSASdTIE3rn/,22,0,1140,1019,1,1,24,True
18033252365742007,2025-12-07,VIDEO,"Comment if you guessed the car before he did! 🚗✨  (Cars24, Guess the car, Car lovers, Petrol heads, Dubai, Buy premium c",https://www.instagram.com/reel/DR9sFmSExZp/,24,0,4656,4307,2,2,28,True
18351809173200105,2025-12-03,VIDEO,"Happy dancing with the mains because the weather called for it!  [Cars24, UAE, trend, pocoyo trend, Luxury cars, Car lov",https://www.instagram.com/reel/DRzjrjtE6D2/,40,0,4697,4082,1,26,69,True
17969523521826360,2025-12-02,IMAGE,"Celebrating unity, progress, and every road that brought us here.  Eid Al Etihad Mubarak ✨  [UAE, National day, Cars24, ",https://www.instagram.com/p/DRwNykdDPVs/,12,0,8409,2282,2,2,16,True
18299592013259259,2025-12-01,VIDEO,"If “fresh start” was an offer, this is it.  [Cars24, UAE, Buy premium cars in Dubai, National day, Dubai, Car lovers, Pe",https://www.instagram.com/reel/DRudQ0KE9r9/,22,0,2990,3136,0,1,24,True
17962593507005837,2025-11-30,CAROUSEL_ALBUM,"Engineered for heat, speed, dust and distance. Would you take it to Dakar or deep into the dunes?  [Cars24, UAE, Buy Lux",https://www.instagram.com/p/DRsLmb3k6UD/,14,0,9107,2637,7,2,23,True
18094405984712441,2025-11-29,VIDEO,10 Signs You Might Be That Driver:  1. You skip indicators even when they clearly matter. 2. You cruise in the fast lane,https://www.instagram.com/reel/DRpIiw3E0Qy/,20,0,6219,4227,4,1,26,True
17853970155579505,2025-11-28,VIDEO,"Built on power, passed down through generations. That’s Land Cruiser heritage.  [Cars24 Arabia, Land Cruiser, Toyota UAE",https://www.instagram.com/reel/DRm3y-kEz2G/,131,2,5682,5243,11,50,202,True
18047339090441426,2025-11-25,IMAGE,"If you needed a sign, this is literally a whole diagram.  Song credits: Industry baby (Instrumental)  [Luxury cars, UAE,",https://www.instagram.com/p/DRet_x8E-w3/,38,0,10675,3154,7,6,53,True
18071061158524002,2025-11-24,VIDEO,"Through dunes and decades - one timeless beast.  [Cars24 Arabia, Premium cars, Buy luxury cars in Dubai, UAE, Car lovers",https://www.instagram.com/reel/DRbnJT0kyBL/,30,1,2999,2900,4,60,96,True
18215608813308750,2025-11-22,VIDEO,"If the UAE had a spirit animal, this would be it.  [Luxury cars, Cars24 Arabia, Buy luxury cars in UAE, Premium cars, Ca",https://www.instagram.com/reel/DRXVmpqE7vR/,39,0,3304,2933,7,8,54,True
17929584249140856,2025-11-21,VIDEO,"Well, where’s the lie?  [Cars24, Dubai, Car lovers, Petrol heads, UAE, Luxury cars]",https://www.instagram.com/reel/DRU3VUak562/,31,1,2428,2258,3,0,35,True
17969554412976643,2025-11-19,IMAGE,"You took that dream and gave it wheels. We hope you give yourself enough credit for it!  [Cars24 Arabia, car lovers, UAE",https://www.instagram.com/p/DRPJ1zOk20f/,8,0,8311,1418,1,2,11,True
17900972934300446,2025-11-18,CAROUSEL_ALBUM,"Buckle up - adorable distractions incoming! He insists he’s the real driver.  [Cars24 Arabia, UAE, Petrol heads, car lov",https://www.instagram.com/p/DRNMstVk2Er/,20,0,8813,1520,5,2,27,True
17926704189176698,2025-11-15,CAROUSEL_ALBUM,"You ask for a feeling and We answer with a masterpiece.   Explore the cars built for every version of you.  [cars24 uae,",https://www.instagram.com/p/DREVq6ck3_Z/,8,3,9429,1503,3,0,14,True
17914755888231031,2025-11-08,CAROUSEL_ALBUM,"That rumble isn’t noise, it’s music for those who understand power.  [Cars24 Arabia, Ford Mustang, Dodge challenger, Che",https://www.instagram.com/p/DQyG_jMk1rK/,16,2,12062,1760,10,4,32,True
18084409048955532,2025-11-05,VIDEO,"Old soul. New power. Same legend  [Land cruiser 2026, Toyota UAE, Cars24 Arabia, car lovers, Toyota Land Cruiser]",https://www.instagram.com/reel/DQrpp1ek6M9/,39,6,3003,2819,9,9,65,True
18000512453829322,2025-11-01,CAROUSEL_ALBUM,"The iconic Toyota Land Cruiser is making its grand comeback, and it’s hitting the UAE roads in 2026 with a modern edge. ",https://www.instagram.com/p/DQhZZssE0bm/,22,18,15229,2234,13,16,69,True
18100265926675225,2025-10-31,VIDEO,"And with a buddy like that, even the tricks feel like a treat.  Happy Halloween.  [halloween, happy halloween, halloween",https://www.instagram.com/reel/DQe1bbUk948/,138,4,9026,7277,4,25,177,True
17909300610248072,2025-10-29,VIDEO,"Think you know this ride? Drop your guess below!🚘  [luxury cars, guess the car, car lovers, Cars24 Arabia, uae, dubai pe",https://www.instagram.com/reel/DQZRwXxk203/,15,3,2693,2341,4,0,22,True
18060591749194348,2025-10-28,VIDEO,"Some chase abs at the gym, others chase assets on wheels.  This BMW 730Li can be yours for AED 1,600/month - less than y",https://www.instagram.com/reel/DQW82HvE_Es/,45,3,4070,3466,6,1,55,True
17857967958539158,2025-10-27,VIDEO,"Bro just aged like a fine wine.   Evolution of MINI Cooper over the years.  [mini cooper, petrol heads, history of cars,",https://www.instagram.com/reel/DQUT_RbE8-Y/,21,3,2833,2678,7,4,37,True
17850549234576951,2025-10-25,VIDEO,"Hit the roads with this beast and you will feel like you own them!   Jeep Wrangler Sahara at just AED 2,500/month? Yes, ",https://www.instagram.com/reel/DQPP3K7E1pJ/,21,4,3416,3264,7,1,34,True
18046797416378023,2025-10-23,VIDEO,"You said beauty? We heard Range Rover Evoque R-Dynamic HSE  EMIs as low as AED 2,127 only.  Nothing to wonder, the link ",https://www.instagram.com/reel/DQKArJ1k14v/,58,4,4354,3927,8,6,76,True
18091101940882267,2025-10-22,VIDEO,"Money can't buy happiness but can buy you a Mercedes C200 AMG and that's just the same.  [ mercedes amg, mercedes, premi",https://www.instagram.com/reel/DQHiMSEE43-/,42,1,3273,3235,8,4,55,True
17901720954274281,2025-10-20,VIDEO,"If Mini’s your thing, we,ve got you covered😌🥰 Make it yours, only at CARS24💙 #cars24arabia #uae #cars #mini #minicooper ",https://www.instagram.com/reel/DQCSuh5E8py/,55,4,3930,3450,3,24,90,True
